nomelograd,logradouro,arvore,bancos,pontoonibu,pontotaxi,pontomotot,semaforo,trechos,faixapedes,comprimento,arvores_100m_median,bancos_100m_median,semaforos_100m_median,onibus_100m_median,arvores_100m_mean,bancos_100m_mean,semaforos_100m_mean,onibus_100m_mean
RUA DOUTOR JOSÉ GREGÓRIO,24163,4,0,0,0,0,0,2,0,103,3.8838612368024132,0,0,0,3.8838612368024132,0,0,0
RUA DOUTOR JOSÉ LUCAS GAUDÊNCIO,35262,7,0,0,0,0,0,4,0,255,3.225806451612903,0,0,0,2.807583075147318,0,0,0
RUA DOUTOR JOSÉ MOISÉS DE MEDEIROS NETO,18350,59,0,6,0,0,0,46,0,2664,1.9049346879535558,0,0,0,2.394402497081023,0,0,0.2085190964280831
RUA DOUTOR JOSÉ OSCAR TEIXEIRA PRIMO,36234,16,0,0,0,0,0,14,0,891,2.991071428571429,0,0,0,3.5842697831707766,0,0,0
RUA DOUTOR KIVAL DE ARAÚJO GORGÔNIO,33413,4,0,0,0,0,0,1,0,183,2.185792349726776,0,0,0,2.185792349726776,0,0,0
RUA DOUTOR LUIZ MARCELINO DE OLIVEIRA,19682,16,0,0,0,0,0,8,0,938,1.8874643874643873,0,0,0,2.4236504382843735,0,0,0
RUA DOUTOR MANOEL DE ABREU,13790,1,0,0,0,0,0,1,0,593,0.16863406408094433,0,0,0,0.16863406408094433,0,0,0
RUA DOUTOR MANOEL DUARTE DANTAS,34851,5,0,0,0,0,0,3,0,241,1.8691588785046727,0,0,0,2.1612847396688215,0,0,0
RUA DOUTOR PAULO ACÁCIO GALVÃO,31470,2,0,0,0,0,0,1,0,159,1.257861635220126,0,0,0,1.257861635220126,0,0,0
RUA DOUTOR PAULO RAMOS DE FIGUERÊDO,16098,4,0,0,0,0,0,3,0,391,0.8403361344537815,0,0,0,1.0375230762015613,0,0,0
RUA DOUTOR PAULO ROBERTO MAYER,26654,16,0,0,0,0,0,8,0,663,2.025329436496949,0,0,0,2.651829527512638,0,0,0
RUA DOUTOR RAIFF RAMALHO,37737,19,0,0,0,0,0,9,0,718,2.7027027027027026,0,0,0,2.7260783174628256,0,0,0
RUA DOUTOR ROMERO BORBOREMA DE SOUZA,15970,10,0,0,0,0,0,8,0,855,1.446830265848671,0,0,0,1.6222485143451275,0,0,0
RUA DOUTOR SEBASTIÃO PEDROSA,5266,2,0,0,0,0,0,1,0,172,1.1627906976744187,0,0,0,1.1627906976744187,0,0,0
RUA DOUTOR SEVERINO CRUZ,11274,19,0,4,0,0,4,5,7,877,1.9047619047619049,0,0.33670033670033667,0.628930817610063,2.692693827799185,0,0.7538660093404619,0.6093819025922043
RUA DOUTOR TARCÍSIO ALVES TITO,26417,42,0,0,0,0,0,23,0,1942,3.7037037037037033,0,0,0,4.942294629850526,0,0,0
RUA DOUTOR VASCONCELOS,1139,42,0,3,0,0,0,22,0,1922,2.072594501718213,0,0,0,3.058050818285589,0,0,0.12114444204483352
RUA DOUTOR VENTURA,25240,6,0,0,0,0,0,4,0,282,1.8436703483432453,0,0,0,2.409301196521366,0,0,0
RUA DOUTOR WASHINGTON DE ANDRADE,17876,2,0,0,0,0,0,1,0,128,1.5625,0,0,0,1.5625,0,0,0
RUA DOUTOR WILSON FURTADO,14702,15,0,0,0,0,0,8,0,409,3.8405797101449277,0,0,0,6.879576928796513,0,0,0
RUA DOUTORA MARIA ESTELITA CRUZ PEREIRA PINTO,9903,19,0,0,0,0,0,10,0,548,4.11036036036036,0,0,0,4.557744184261672,0,0,0
RUA DOUTORA NEUSA BRILHANTE,15202,2,0,0,0,0,0,1,0,112,1.7857142857142856,0,0,0,1.7857142857142856,0,0,0
RUA DUBLIM,20648,22,0,0,0,0,0,11,0,825,3.076923076923077,0,0,0,3.367271928740012,0,0,0
RUA DULCE DA SILVA AMORIM,700265,5,0,0,0,0,0,4,0,380,1.4288529759558535,0,0,0,1.7177383913482753,0,0,0
RUA DULCE ESCOREL,18589,4,0,0,0,0,0,1,0,205,1.951219512195122,0,0,0,1.951219512195122,0,0,0
RUA DUQUE DE CAXIAS,507,33,1,4,2,3,1,16,2,1314,2.6671408250355615,0,0,0,2.621459661620635,0.05482456140350877,0.06720430107526883,0.2887251640435002
RUA EDÉSIO LEITÃO,13366,6,0,0,0,0,0,5,0,565,1.36986301369863,0,0,0,1.224780316633885,0,0,0
RUA EDGAR BARBOSA DA COSTA,33243,21,0,0,0,0,0,12,0,732,3.278688524590164,0,0,0,3.841807867521247,0,0,0
RUA EDGAR VILLARIM MEIRA,39438,5,0,0,0,0,0,2,0,216,2.291594603943272,0,0,0,2.291594603943272,0,0,0
RUA EDMUNDO PEREIRA DE ASSIS,9261,6,0,2,0,0,0,4,0,288,2.1025641025641026,0,0,0,2.0647955647955647,0,0,0.6756756756756757
RUA EDMUNDO PEREIRA DE ASSIS,15091,13,1,0,0,0,0,4,0,335,4.590941011235955,0,0,0,4.932413180777213,0.2808988764044944,0,0
RUA EDSON DO Ó,10669,6,0,0,0,0,0,3,0,215,2.3255813953488373,0,0,0,2.714920738176552,0,0,0
RUA EDUARDO DE OLIVEIRA LOBO,12912,11,0,0,0,0,0,6,0,691,1.3745866792631083,0,0,0,3.009128845981773,0,0,0
RUA EDUARDO FERREIRA RAMOS,23604,13,0,3,0,0,0,7,0,723,2.1052631578947367,0,0,0,2.2515581877881954,0,0,0.2928764460774525
RUA EDUARDO SOUSA SILVA,700111,6,0,0,0,0,0,3,0,322,2.1739130434782608,0,0,0,2.381220798416695,0,0,0
RUA EDVALDO HOLANDA MOREIRA BORGES,2844,8,0,0,0,0,0,2,0,310,2.5914315569487982,0,0,0,2.5914315569487982,0,0,0
RUA EDVIRGES PEREIRA DE ARAÚJO,37168,7,0,0,0,0,0,4,0,205,3.8867924528301887,0,0,0,3.435502502887948,0,0,0
RUA EGÍDIO DE OLIVEIRA LIMA,6769,5,0,0,0,0,0,2,0,60,8.482142857142858,0,0,0,8.482142857142858,0,0,0
RUA ELIAS ALVES BARBOSA SOBRINHO,38938,3,0,0,0,0,0,1,0,163,1.8404907975460123,0,0,0,1.8404907975460123,0,0,0
RUA ELIAS ASFORA,11304,6,0,0,0,0,0,2,0,322,1.816552623004236,0,0,0,1.816552623004236,0,0,0
RUA ELIAS FIALHO DE ARAÚJO,24180,1,0,0,0,0,0,1,0,122,0.819672131147541,0,0,0,0.819672131147541,0,0,0
RUA ELIAS GOMES DE MOURA,700110,6,0,0,0,0,0,3,0,368,1.4184397163120568,0,0,0,1.7326644986219455,0,0,0
RUA ELÍSIO NEPOMUCENO,18597,4,0,0,0,0,0,2,0,271,1.4973861090365945,0,0,0,1.4973861090365945,0,0,0
RUA ELIZA ARANHA,25348,3,0,0,0,0,0,1,0,160,1.875,0,0,0,1.875,0,0,0
RUA ELIZA FERREIRA CATÃO,36153,2,0,0,0,0,0,1,0,129,1.550387596899225,0,0,0,1.550387596899225,0,0,0
RUA ELIZA J. DA COSTA,700184,2,0,0,0,0,0,1,0,56,3.571428571428571,0,0,0,3.571428571428571,0,0,0
RUA ELIZA RAFAEL DE FRANÃA,16586,2,0,0,0,0,0,1,0,163,1.2269938650306749,0,0,0,1.2269938650306749,0,0,0
RUA ELIZABETH ARRUDA,19763,21,0,0,0,0,0,10,0,548,3.4310850439882694,0,0,0,4.127677298455287,0,0,0
RUA ELIZABETH BUARQUE BORBA GUSMÃO,35475,1,0,0,0,0,0,1,0,102,0.9803921568627451,0,0,0,0.9803921568627451,0,0,0
RUA ELVIRA ARAÚJO AGRA,5134,7,0,0,0,0,0,4,0,308,2.3735955056179776,0,0,0,2.557814909671734,0,0,0
RUA ELVIRA CARMEM DA SILVA,20273,2,0,0,0,0,0,2,0,146,3.0252797347699953,0,0,0,3.0252797347699953,0,0,0
RUA ELVIRA CAROLINO DE LIMA,23442,4,0,0,0,0,0,1,0,252,1.5873015873015872,0,0,0,1.5873015873015872,0,0,0
RUA ELVIRA DE ALMEIDA CASTRO,23930,8,0,0,0,0,0,6,0,386,1.5749007936507935,0,0,0,2.3266419093242288,0,0,0
RUA ELZA MARIA DE CARVALHO LIRA,19445,7,0,0,0,0,0,5,0,234,3.571428571428571,0,0,0,3.062235803412274,0,0,0
RUA EMANOEL SOARES SANTOS FILHO,36579,3,0,0,0,0,0,1,0,156,1.9230769230769231,0,0,0,1.9230769230769231,0,0,0
RUA EMÍDIO LUCAS DA SILVA,8982,9,0,0,0,0,0,6,0,386,2.7222222222222223,0,0,0,2.415222024628282,0,0,0
RUA EMÍLIA BRANDÃO,26042,5,0,0,0,0,0,2,0,249,2.2409059711736443,0,0,0,2.2409059711736443,0,0,0
RUA EMÍLIA ROSA CARDOSO,700436,3,0,0,0,0,0,1,0,73,4.10958904109589,0,0,0,4.10958904109589,0,0,0
rua EMILIANO ROSENDO SILVA,20672,0,0,0,0,0,0,1,0,529,0,0,0,0,0,0,0,0
RUA ENEAS DE PAULA LEITE,2852,5,0,0,0,0,0,2,0,232,2.2413664503617516,0,0,0,2.2413664503617516,0,0,0
RUA ENEDINO DE SOUZA RIBEIRO,37443,3,0,0,0,0,0,1,0,183,1.639344262295082,0,0,0,1.639344262295082,0,0,0
RUA ENFERMEIRA MARIA DE LOURDES SILVA,16535,21,0,3,0,0,0,11,0,639,3.8461538461538463,0,0,0,4.547400054119069,0,0,0.32782369146005513
RUA ENFERMEIRA MARIA JOSÉ DA COSTA,35335,4,0,0,0,0,0,1,0,121,3.3057851239669422,0,0,0,3.3057851239669422,0,0,0
RUA ENFERMEIRO JOÃO VALDEVINO ALVES,31607,2,0,0,0,0,0,1,0,170,1.1764705882352942,0,0,0,1.1764705882352942,0,0,0
RUA ENFERMEIRO LUÍS ALVES FILHO,9881,2,0,0,0,0,0,1,0,138,1.4492753623188406,0,0,0,1.4492753623188406,0,0,0
RUA ENGENHEIRO DEMÉTRIO DE ALMEIDA FILHO,31950,8,0,1,0,0,0,6,0,282,2,0,0,0,3.214909273732803,0,0,0.3333333333333333
RUA ENGENHEIRO JORGE LUÍS ALVES DE SOUSA,20249,3,0,0,0,0,0,2,0,85,4.270315091210613,0,0,0,4.270315091210613,0,0,0
RUA ENGENHEIRO JOSÉ BEZERRA,5231,8,0,0,0,0,0,4,0,800,1.0914760914760915,0,0,0,1.3169368761474025,0,0,0
RUA ENGENHEIRO JOSÉ HERMERSON DE ALMEIDA BARRETO,31399,20,0,1,0,0,0,12,0,1072,1.8265221017514595,0,0,0,2.792222810627573,0,0,0.05307855626326965
RUA ENGENHEIRO LUÍS CARLOS VIRGOLINO,19917,5,0,0,0,0,0,4,0,185,2.7777777777777777,0,0,0,2.68835233623966,0,0,0
RUA ENGENHEIRO ROBERTO PALOMO,14770,2,0,0,0,0,0,1,0,90,2.2222222222222223,0,0,0,2.2222222222222223,0,0,0
RUA ENGENHEIRO WALBERT PIMENTEL,19208,7,0,0,0,0,0,4,0,217,3.663003663003663,0,0,0,3.5200983227299014,0,0,0
RUA ENGENHEIRO WILSON GONÇALVES DE OLIVEIRA,15423,3,0,0,0,0,0,1,0,194,1.5463917525773196,0,0,0,1.5463917525773196,0,0,0
RUA EPAMINONDAS CÂMARA,12840,4,0,0,0,0,0,1,0,114,3.508771929824561,0,0,0,3.508771929824561,0,0,0
RUA EPAMINONDAS MACAXEIRA,3719,27,0,0,0,0,0,8,0,1664,1.460937916807455,0,0,0,2.079866907819303,0,0,0
RUA EPITÁCIO UCHÔA,700092,2,0,0,0,0,0,1,0,130,1.5384615384615385,0,0,0,1.5384615384615385,0,0,0
RUA EQUADOR,16748,4,0,0,0,0,0,2,0,303,1.3306982872200264,0,0,0,1.3306982872200264,0,0,0
RUA ERASMO CABRAL DE AQUINO,15857,2,0,0,0,0,0,1,0,69,2.898550724637681,0,0,0,2.898550724637681,0,0,0
RUA ERNESTO J. DE FARIAS,12661,1,0,0,0,0,0,1,0,89,1.1235955056179776,0,0,0,1.1235955056179776,0,0,0
RUA ESTÁCIO DE SÁ,17558,9,0,0,0,0,0,7,0,683,1.2195121951219512,0,0,0,1.3217606596389344,0,0,0
RUA ESTELA COSTA,20184,3,0,0,0,0,0,2,0,194,1.591880341880342,0,0,0,1.591880341880342,0,0,0
RUA ESTELITA CRUZ,159,34,1,2,1,0,0,17,0,1378,2.3255813953488373,0,0,0,2.7566999314979497,0.0676132521974307,0,0.12207948313424986
RUA ESTOCOLMO,20613,29,0,0,0,0,0,19,0,1227,2.666666666666667,0,0,0,3.113607663694171,0,0,0
RUA ETELVINA MARIA DO NASCIMENTO,36323,6,0,0,0,0,0,3,0,351,1.9230769230769231,0,0,0,1.908082171240066,0,0,0
RUA ETIÓPIA,700123,6,0,0,0,0,0,3,0,357,1.6,0,0,0,1.8863791444318083,0,0,0
RUA EUCLIDES CAROLINO DE LIMA,16896,10,0,0,0,0,0,4,0,281,3.4252539912917275,0,0,0,3.519947019844291,0,0,0
RUA EUCLIDES SEVERIANO,8222,14,0,0,0,0,0,7,0,533,2.380952380952381,0,0,0,5.500095545010062,0,0,0
RUA EUCLIDES VILAR,175,1,0,0,0,0,0,1,0,91,1.098901098901099,0,0,0,1.098901098901099,0,0,0
RUA EUFRASINA MARIA,12343,7,0,0,0,0,0,4,0,229,3.201844262295082,0,0,0,3.10993114015655,0,0,0
RUA EULÁLIA ARAÚJO,19160,9,0,0,0,0,0,6,0,525,1.7874015748031495,0,0,0,1.7653326927824216,0,0,0
RUA EULÁLIA RESENDE PEREIRA,33235,8,0,0,0,0,0,4,0,398,1.831218974076117,0,0,0,2.262231519904766,0,0,0
RUA EULÂMPIA PEREIRA DE ANDRADE,22659,10,0,0,0,0,0,3,0,629,1.3201320132013201,0,0,0,2.4075737285841567,0,0,0
RUA EULINA NEVES DE ARAÚJO,17116,4,0,0,0,0,0,2,0,169,2.385657820440429,0,0,0,2.385657820440429,0,0,0
RUA EUNICE RIBEIRO ARAÚJO,10855,2,0,0,0,0,0,1,0,250,0.8,0,0,0,0.8,0,0,0
RUA EURIDES DE FARIAS CORREIA DE MELO,17213,3,0,0,0,0,0,1,0,116,2.586206896551724,0,0,0,2.586206896551724,0,0,0
RUA EUTILHA ANDRADE DE MEDEIROS,36528,2,0,0,0,0,0,1,0,170,1.1764705882352942,0,0,0,1.1764705882352942,0,0,0
RUA EUTIQUE LOUREIRO,32018,2,0,0,0,0,0,1,0,117,1.7094017094017095,0,0,0,1.7094017094017095,0,0,0
RUA EUVALDO LODI,14036,3,0,0,0,0,0,2,0,395,0.80325990730615,0,0,0,0.80325990730615,0,0,0
RUA EVALDO GONZAGA DE ALBUQUERQUE,25470,2,0,0,0,0,0,1,0,88,2.272727272727273,0,0,0,2.272727272727273,0,0,0
RUA EVANDRO VERÍSSIMO DE LIMA,14087,2,0,0,0,0,0,1,0,148,1.3513513513513513,0,0,0,1.3513513513513513,0,0,0
RUA EVARISTO PEREIRA DA COSTA,8044,18,0,0,0,0,0,8,0,621,2.9761904761904763,0,0,0,3.1151833953314663,0,0,0
RUA EXPEDICIONÁRIOS DO BRASIL,760,5,0,0,0,0,0,2,0,262,1.9598049009813714,0,0,0,1.9598049009813714,0,0,0
RUA EXPEDITO MEDEIROS RAMOS,33332,3,0,0,0,0,0,2,0,253,1.3514406555643668,0,0,0,1.3514406555643668,0,0,0
RUA EZEQUIAS TRAJANO,18600,6,0,0,0,0,0,2,0,245,2.6674723756906076,0,0,0,2.6674723756906076,0,0,0
RUA EZEQUIEL RODRIGUES DE SOUSA,1465,9,0,0,0,0,0,4,0,397,2.4796747967479678,0,0,0,2.487295025492628,0,0,0
RUA FABIO ADELINO DA CUNHA,21989,0,0,0,0,0,0,18,0,1042,0,0,0,0,0,0,0,0
RUA FÁBIO DE SOUZA OLIVEIRA,36218,11,0,0,0,0,0,5,0,682,1.3333333333333335,0,0,0,2.1420361310223637,0,0,0
RUA FÁBIO RAMON,700250,2,0,0,0,0,0,1,0,102,1.9607843137254901,0,0,0,1.9607843137254901,0,0,0
RUA FARID ABDALA RACHED,37273,1,0,0,0,0,0,1,0,56,1.7857142857142856,0,0,0,1.7857142857142856,0,0,0
RUA FARMACÊUTICO JOÃO NÓBREGA,13471,10,0,0,0,0,0,6,0,826,1.0417797069994572,0,0,0,1.4382819271530867,0,0,0
RUA FAUSTO COSTA AGRA,17167,2,0,0,0,0,0,1,0,95,2.1052631578947367,0,0,0,2.1052631578947367,0,0,0
RUA FELIPE CAMARÃO,11495,4,0,0,0,0,0,2,0,296,1.3515981735159817,0,0,0,1.3515981735159817,0,0,0
RUA FELIPE GOMES COSTA,700380,2,0,0,0,0,0,1,0,138,1.4492753623188406,0,0,0,1.4492753623188406,0,0,0
RUA FÉLIX ARAÚJO,345,4,0,0,0,0,0,3,0,208,2.127659574468085,0,0,0,1.9596057797367632,0,0,0
RUA FÉLIX CAROLINO BARBOSA,3107,26,0,2,0,0,0,13,0,975,2.380952380952381,0,0,0,4.509592911478373,0,0,0.16025641025641024
RUA FELIZARDO RIBEIRO,25933,2,0,0,0,0,0,1,0,168,1.1904761904761905,0,0,0,1.1904761904761905,0,0,0
RUA FENELON ARAÚJO DE LUCENA,28894,17,0,0,0,0,0,8,0,406,4.313543599257885,0,0,0,4.359360737006732,0,0,0
RUA FENELON BONAVIDES,26140,191,0,16,0,2,1,108,1,8574,2.5158227848101267,0,0,0,3.709114085520957,0,0.007068136839129205,0.175757252124801
RUA FERNANDES VIEIRA,5371,57,0,13,0,3,0,32,3,3199,2.786377708978328,0,0,0,3.6479429468636035,0,0,0.8873304364644726
RUA FERNANDO BARBOSA DE MELO,14931,23,0,0,0,0,0,12,0,1086,2.192513368983957,0,0,0,2.0542134365451723,0,0,0
RUA FERNANDO DA CUNHA LIMA,700187,13,0,0,0,0,0,6,0,597,2.233220666344761,0,0,0,2.7149119842866822,0,0,0
RUA FERNANDO DE NORONHA,29025,19,0,0,0,0,0,10,0,535,3.390804597701149,0,0,0,4.065808356063485,0,0,0
RUA FERNANDO GENTIL NÓBREGA,32930,3,0,0,0,0,0,1,0,314,0.9554140127388535,0,0,0,0.9554140127388535,0,0,0
RUA FERNANDO GOMES DE ARAÚJO,15300,14,0,0,0,0,0,7,0,606,2.73972602739726,0,0,0,4.319661295723093,0,0,0
RUA FERNANDO PEREIRA DOS SANTOS,27626,6,0,1,0,0,0,3,0,514,1.1363636363636365,0,0,0,1.1934125609516955,0,0,0.1675041876046901
RUA FIRMINO ALVES SOBRINHO,28657,2,0,0,0,0,0,1,0,196,1.0204081632653061,0,0,0,1.0204081632653061,0,0,0
RUA FIRMINO LEITE,700083,4,0,0,0,0,0,2,0,147,2.721214365049981,0,0,0,2.721214365049981,0,0,0
RUA FIRMINO LEOPOLDINO DA COSTA,36862,9,0,1,0,0,0,5,0,462,2.083333333333333,0,0,0,2.2947151893431093,0,0,0.18867924528301888
RUA FLÁVIO ANTÔNIO AGRA RAMOS,35742,3,0,0,0,0,0,2,0,158,1.9507575757575757,0,0,0,1.9507575757575757,0,0,0
RUA FLORIANO,19453,2,0,0,0,0,0,1,0,197,1.015228426395939,0,0,0,1.015228426395939,0,0,0
RUA FLORIANÓPOLIS,29238,16,0,0,0,0,0,10,0,1000,1.7806267806267806,0,0,0,2.024513948829169,0,0,0
RUA FLORIPES COUTINHO,23302,31,0,8,0,1,0,18,1,1399,2.111111111111111,0,0,0,2.8089979163721925,0,0,0.7142731331142662
RUA FLORIPES PONTES,15040,3,0,0,0,0,0,2,0,130,2.4266201685556528,0,0,0,2.4266201685556528,0,0,0
RUA FRANCICLEIDE DE SOUZA OLIVEIRA,37117,11,0,0,0,0,0,7,0,351,3.4482758620689653,0,0,0,3.294105638933225,0,0,0
RUA FRANCINETE GOMES COSTA,700477,3,0,0,0,0,0,2,0,124,2.614052614052614,0,0,0,2.614052614052614,0,0,0
RUA FRANCISCO ABÍLIO,2941,2,0,0,0,0,0,1,0,131,1.5267175572519083,0,0,0,1.5267175572519083,0,0,0
RUA FRANCISCO ADELINO DE MELO,23817,3,0,0,0,0,0,1,0,218,1.3761467889908259,0,0,0,1.3761467889908259,0,0,0
RUA FRANCISCO AFONSO,23906,12,0,2,0,0,0,8,0,940,1.3015245623941276,0,0,0,1.4035579771992848,0,0,0.13551665725578768
RUA FRANCISCO AFONSO DE ALBUQUERQUE,1309,7,0,0,0,0,0,4,0,368,1.8543956043956045,0,0,0,2.3306100201394644,0,0,0
RUA FRANCISCO ALVES,26026,55,0,5,0,0,0,28,0,1375,3.8838612368024132,0,0,0,4.717959174315387,0,0,0.33770085337901606
RUA FRANCISCO ALVES PEREIRA,15415,7,0,0,0,0,0,5,0,203,3.9215686274509802,0,0,0,4.766761088425364,0,0,0
RUA FRANCISCO ALVES RAMALHO,13013,6,0,0,0,0,0,3,0,249,1.694915254237288,0,0,0,2.565211301059094,0,0,0
RUA FRANCISCO ALVES REIS,20117,4,0,0,0,0,0,2,0,331,1.2093533065400073,0,0,0,1.2093533065400073,0,0,0
RUA FRANCISCO ANTÔNIO DO NASCIMENTO,3832,28,0,4,0,0,0,21,0,1655,1.8518518518518516,0,0,0,3.5297268087573035,0,0,0.22703379062582638
RUA FRANCISCO ASSIS DE OLIVEIRA,28037,8,0,0,0,0,0,4,0,310,2.9983457402812244,0,0,0,2.950615516164539,0,0,0
RUA FRANCISCO BORGES DA COSTA,27650,12,0,2,0,0,0,6,0,379,3.149801587301587,0,0,0,3.4962586682980765,0,0,0.49286076683336955
RUA FRANCISCO BRASILEIRO DE SOUZA,29254,2,0,0,0,0,0,1,0,73,2.73972602739726,0,0,0,2.73972602739726,0,0,0
RUA FRANCISCO CALIXTO,28266,10,0,1,0,0,0,6,0,531,1.6802587176602923,0,0,0,3.0163408271629253,0,0,0.12165450121654502
RUA FRANCISCO CAMELO DE LACERDA,14184,2,0,0,0,0,0,1,0,154,1.2987012987012987,0,0,0,1.2987012987012987,0,0,0
RUA FRANCISCO DA NÓBREGA,24171,2,0,0,0,0,0,1,0,73,2.73972602739726,0,0,0,2.73972602739726,0,0,0
RUA FRANCISCO DE ASSIS GOUVEIA,26310,1,0,0,0,0,0,1,0,171,0.5847953216374269,0,0,0,0.5847953216374269,0,0,0
RUA FRANCISCO ERNESTO DO REGO,24660,42,0,2,0,0,0,28,0,1816,2.380952380952381,0,0,0,2.710705960446948,0,0,0.0890092879256966
RUA FRANCISCO EUFRASINO DA SILVA,31445,4,0,0,0,0,0,1,0,239,1.6736401673640167,0,0,0,1.6736401673640167,0,0,0
RUA FRANCISCO GENERINO PREZERES,36625,3,0,0,0,0,0,1,0,101,2.9702970297029703,0,0,0,2.9702970297029703,0,0,0
RUA FRANCISCO GUEDES DE MOURA,15369,10,0,0,0,0,0,3,0,373,2.857142857142857,0,0,0,2.7453864556651704,0,0,0
RUA FRANCISCO JANUÁRIO DE LACERDA,13676,1,0,0,0,0,0,1,0,364,0.27472527472527475,0,0,0,0.27472527472527475,0,0,0
RUA FRANCISCO JOSÉ VENÂNCIO,33260,2,0,0,0,0,0,1,0,240,0.8333333333333334,0,0,0,0.8333333333333334,0,0,0
RUA FRANCISCO JUSTINO DO VALE,2836,8,0,0,0,0,0,3,0,409,1.8181818181818181,0,0,0,2.366944296768858,0,0,0
RUA FRANCISCO LOBO FILHO,12904,9,0,0,0,0,0,5,0,460,1.4285714285714286,0,0,0,2.290159449440887,0,0,0
RUA FRANCISCO LOPES,10758,9,0,0,0,0,0,3,0,459,2.6548672566371683,0,0,0,2.2999150619085413,0,0,0
RUA FRANCISCO MARIA DE OLIVEIRA,27553,10,0,0,0,0,0,4,0,529,1.9579081632653061,0,0,0,1.9857568027210886,0,0,0
RUA FRANCISCO MELQUÍADES,23612,17,0,0,0,0,0,7,0,1169,2.0408163265306123,0,0,0,1.9480010044729084,0,0,0
RUA FRANCISCO MONTEIRO DE CASTRO,32360,4,0,0,0,0,0,3,0,211,2,0,0,0,1.8797814207650274,0,0,0
RUA FRANCISCO MOREIRA,6882,4,0,0,0,0,0,1,0,71,5.633802816901409,0,0,0,5.633802816901409,0,0,0
RUA FRANCISCO NOGUEIRA,1473,6,0,0,0,0,0,3,0,274,2.4691358024691357,0,0,0,2.3268632509710896,0,0,0
RUA FRANCISCO PAULINO DE BARROS,35831,15,0,2,0,0,0,10,0,626,2.796052631578947,0,0,0,2.5988301720209614,0,0,0.3508771929824561
RUA FRANCISCO PEREIRA,26379,27,0,2,0,0,0,17,0,1329,2.083333333333333,0,0,0,2.8654283515978083,0,0,0.0625782227784731
RUA FRANCISCO QUEIROGA DE ALENCAR,31690,10,0,0,0,0,0,6,0,446,2.1264626462646268,0,0,0,2.4453206119745596,0,0,0
RUA FRANCISCO ROBERTO,10081,12,0,4,0,0,0,6,0,437,2.7027027027027026,0,0,1.2570710245128849,2.691376079727611,0,0,0.8857947937826604
RUA FRANCISCO ROSA DE FARIAS,28126,6,0,1,0,0,0,3,0,191,3.1746031746031744,0,0,0,3.1497043261749145,0,0,0.5291005291005291
RUA FRANCISCO SOUZA COSTA,2062,2,0,0,0,0,0,1,0,66,3.0303030303030303,0,0,0,3.0303030303030303,0,0,0
RUA FRANCISCO XAVIER SOUSA JÚNIOR,20206,6,0,0,0,0,0,4,0,444,3.3449477351916377,0,0,0,3.367952591000074,0,0,0
RUA FRANCISCO ZECA DA SILVA,15121,3,0,0,0,0,0,1,0,141,2.127659574468085,0,0,0,2.127659574468085,0,0,0
RUA FRANCISCOLOURENÇO RIBEIRO,7765,10,0,0,0,0,0,4,0,395,2.7634130575307045,0,0,0,2.7719347512018677,0,0,0
RUA FRANCISCOMENDONÇA,8010,4,0,0,0,0,0,2,0,153,2.617174136161478,0,0,0,2.617174136161478,0,0,0
RUA FRANKLIN ARAÚJO,1333,27,0,0,0,0,0,12,0,1152,2.4295081967213115,0,0,0,2.5336120227039833,0,0,0
RUA FREI CANECA,11410,4,0,0,0,0,0,4,0,270,1.5720953082780644,0,0,0,1.7339782282378304,0,0,0
RUA FREI DAGOBERTO,19704,10,0,0,0,0,0,3,0,509,2.209944751381215,0,0,0,2.4371699509821054,0,0,0
RUA FREI DAMIÃO DE BOZZANO,1511,15,0,0,0,0,0,7,0,753,1.7241379310344827,0,0,0,2.103306331654665,0,0,0
RUA FREI GERALDO,18651,2,0,0,0,0,0,1,0,180,1.1111111111111112,0,0,0,1.1111111111111112,0,0,0
RUA FREI LAURO SCHWARTE,36641,2,0,0,0,0,0,1,0,135,1.4814814814814816,0,0,0,1.4814814814814816,0,0,0
RUA FREI MARTINHO,8117,11,0,0,0,0,0,5,0,368,2.5974025974025974,0,0,0,3.0268662496923366,0,0,0
RUA FREI PASCOAL,19259,3,0,0,0,0,0,2,0,229,2.659349936682144,0,0,0,2.659349936682144,0,0,0
RUA FREI TITO,14940,2,0,0,0,0,0,1,0,157,1.2738853503184715,0,0,0,1.2738853503184715,0,0,0
RUA FREI TITO,25607,7,0,0,0,0,0,4,0,199,3.8867924528301887,0,0,0,3.4868744872846595,0,0,0
RUA FREI VICENTE DO SALVADOR O. F. M,7080,1,0,0,0,0,0,1,0,128,0.78125,0,0,0,0.78125,0,0,0
RUA FREIRA FRANCISCA GUSMÃO,18473,15,0,5,0,0,0,6,0,577,2.6530076175466246,0,0,0.9718938796952981,2.7636771681210903,0,0,0.8516415964895978
RUA FREIRA JUDITH FERREIRA DE SENA,33294,3,0,0,0,0,0,1,0,241,1.2448132780082988,0,0,0,1.2448132780082988,0,0,0
RUA FRUTUOSO MARIA VASCONCELOS,700283,3,0,0,0,0,0,3,0,188,1.1494252873563218,0,0,0,7.397030651340996,0,0,0
RUA GÁBIO JOSÉ OLIVEIRA ARAÚJO,25526,4,0,0,0,0,0,2,0,207,2.0195121951219512,0,0,0,2.0195121951219512,0,0,0
