objectid,numero,ponteid,observacao,sequencial,compriment,nomeusual,distritoid,setorid,tipolograd,redeaguasp,tipopavime,estadocons,meiofio,separacaov,sentidovia,calcadaimp,calcadapar,sinalizaca,dispositiv,sinaliza_1,sinaliza_2,ponte,redeagua,redetelefo,redeesgoto,redeilumin,redeenergi,areasverde,arvore,lixeirapub,telefonepu,bancos,hidrantes,caixacorre,bancajorna,pontoonibu,pontotaxi,pontomotot,placapubli,placatrans,semaforo,faixapedes,poste,formulario,pesquisado,eglid,logradouro,coletalixo,trechoviai,trechovi_1,nomelograd
1924,0,0,,9438,0,,10,10,1,3,5,3,4,5,2,2,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,212039,13,10371,13323,,10371,10371,RUA HORÁCIO ALMEIDA
1925,0,0,,9440,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207989,2,10373,13347,,10373,10373,NÃO IDENTIFICADO 13347
1926,0,0,,9441,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207990,2,10374,13347,,10374,10374,NÃO IDENTIFICADO 13347
1927,0,0,,9445,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207994,2,10378,13331,,10378,10378,RUA BELTRANDO DE FARIAS CASTRO
1928,0,0,,9446,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207995,2,10379,13347,,10379,10379,NÃO IDENTIFICADO 13347
1929,0,0,,9461,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208001,2,10401,14133,,10401,10401,RUA RAIMUNDO DA SILVA RIBEIRO
1930,0,0,,9465,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208004,2,10405,14133,,10405,10405,RUA RAIMUNDO DA SILVA RIBEIRO
1931,0,0,,9466,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207709,7,10411,13960,,10411,10411,AVENIDA FRANCISCO AMARO DE LIMA
1932,0,0,,9467,0,,11,11,3,1,2,1,2,5,2,3,3,4,4,4,4,6,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207710,7,10414,700211,,10414,10414,TRAVESSA ARNÓBIO MUNIZ DE ALBUQUERQUE
1933,0,0,,9469,0,,11,11,1,2,2,2,2,5,2,2,2,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207712,2,10417,13358,,10417,10417,RUA ARNÓBIO MUNIZ DE ALBUQUERQUE
1934,0,0,,9472,0,,11,11,1,1,2,1,2,5,2,1,1,4,4,4,4,6,3,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,207715,7,10420,13463,,10420,10420,RUA ROSA FARIAS DANTAS
1935,0,0,,9473,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207716,2,10421,13463,,10421,10421,RUA ROSA FARIAS DANTAS
1936,0,0,,1315,0,,2,2,1,3,2,1,2,5,2,3,2,4,4,4,4,6,3,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,201384,10,1381,11916,,1381,1381,RUA JOSÉ BRANCO RIBEIRO
1937,0,0,,9459,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207999,2,10399,13455,,10399,10399,RUA MARIA DA CONCEIÇÃO CUNHA
1938,0,0,,9477,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207720,7,10426,13358,,10426,10426,RUA ARNÓBIO MUNIZ DE ALBUQUERQUE
1939,0,0,,9480,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207723,2,10430,13480,,10430,10430,RUA JOÃO JOVIANO DE MEDEIROS
1940,0,0,,9481,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207724,7,10431,13498,,10431,10431,RUA JOSÉ LUIZ GUIMARÃES
1941,0,0,,9482,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207725,7,10432,13498,,10432,10432,RUA JOSÉ LUIZ GUIMARÃES
1942,0,0,,9484,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207727,7,10435,13501,,10435,10435,RUA TÂNIA MARGARIDA AIRES MACIEL
1943,0,0,,9485,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207728,7,10436,13501,,10436,10436,RUA TÂNIA MARGARIDA AIRES MACIEL
1944,0,0,,9486,0,,11,11,1,3,5,2,4,5,2,4,4,4,4,4,4,6,3,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207729,7,10437,13501,,10437,10437,RUA TÂNIA MARGARIDA AIRES MACIEL
1945,0,0,,9488,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207731,7,10439,13358,,10439,10439,RUA ARNÓBIO MUNIZ DE ALBUQUERQUE
1946,0,0,,9494,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207737,7,10445,13340,,10445,10445,AVENIDA JOÃO WALLIG
1947,0,0,,9495,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207738,7,10451,13358,,10451,10451,RUA ARNÓBIO MUNIZ DE ALBUQUERQUE
1948,0,0,,9501,0,,11,11,7,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207744,7,10460,13366,,10460,10460,RUA EDÉSIO LEITÃO
1949,0,0,,9502,0,,11,11,7,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207745,7,10461,13560,,10461,10461,RUA JORNALISTA EPITÁCIO SOARES
1950,0,0,,9503,0,,11,11,1,1,1,3,1,5,2,4,4,4,4,4,4,6,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,207746,7,10462,13552,,10462,10462,RUA SEVERINO PROCÓPIO DE SOUTO
1951,0,0,,9508,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207751,7,10478,13358,,10478,10478,RUA ARNÓBIO MUNIZ DE ALBUQUERQUE
1952,0,0,,9509,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207752,7,10480,13544,,10480,10480,RUA CECÍLIA CÂNDIDA DE ALBUQUERQUE
1953,0,0,,9511,0,,11,11,1,1,1,3,1,5,2,4,4,4,4,4,4,6,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,207754,7,10482,13587,,10482,10482,AVENIDA AEROCLUBE
1954,0,0,,9513,0,,11,11,7,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207756,7,10484,13560,,10484,10484,RUA JORNALISTA EPITÁCIO SOARES
1955,0,0,,9515,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207758,7,10491,13382,,10491,10491,NÃO IDENTIFICADO 13382
1956,0,0,,9516,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207759,7,10492,13382,,10492,10492,NÃO IDENTIFICADO 13382
1957,0,0,,9518,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207761,7,10494,13382,,10494,10494,NÃO IDENTIFICADO 13382
1958,0,0,,9521,0,,11,11,7,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207764,7,10499,13528,,10499,10499,RUA MARIVALDO BARBOSA ALVES
1959,0,0,,9523,0,,11,11,2,1,1,1,1,5,2,4,4,4,4,4,4,6,3,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207766,7,10502,13587,,10502,10502,AVENIDA AEROCLUBE
1960,0,0,,9524,0,,11,11,2,1,1,1,1,5,2,2,4,4,4,4,4,6,3,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207767,7,10503,13587,,10503,10503,AVENIDA AEROCLUBE
1961,0,0,,9528,0,,11,11,2,1,1,2,1,5,2,2,4,4,4,4,4,6,3,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,207771,7,10507,13587,,10507,10507,AVENIDA AEROCLUBE
1962,0,0,,9530,0,,11,11,2,2,1,1,2,5,2,4,4,3,4,2,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,207773,2,10510,13587,,10510,10510,AVENIDA AEROCLUBE
1963,0,0,,9532,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207775,7,10515,13412,,10515,10515,AVENIDA HENRIQUE ALEXANDRINO DE MELO
1964,0,0,,9536,0,,11,11,7,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207779,7,10520,13552,,10520,10520,RUA SEVERINO PROCÓPIO DE SOUTO
1965,0,0,,9538,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207781,7,10523,13412,,10523,10523,AVENIDA HENRIQUE ALEXANDRINO DE MELO
1966,0,0,,9541,0,,11,11,7,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207784,7,10529,13544,,10529,10529,RUA CECÍLIA CÂNDIDA DE ALBUQUERQUE
1967,0,0,,9544,0,,11,11,1,1,1,2,1,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207787,7,10533,13781,,10533,10533,RUA DOUTOR DJALMA HERCULANO PORTO
1968,0,0,,9545,0,,11,11,1,1,1,2,1,5,2,4,4,4,4,4,4,6,3,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207788,7,10534,13749,,10534,10534,RUA BARÃO DE MAUÁ
1969,0,0,,9546,0,,11,11,1,1,1,1,1,5,2,2,2,4,4,4,4,6,3,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,207789,7,10535,13781,,10535,10535,RUA DOUTOR DJALMA HERCULANO PORTO
1970,0,0,,9547,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207790,7,10536,13765,,10536,10536,RUA HÊNIO AZEVEDO
1971,0,0,,9563,0,,11,11,2,1,1,1,1,5,1,4,4,2,2,2,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,207801,7,10554,11592,,10554,10554,AVENIDA JORNALISTA ASSIS CHATEAUBRIAND
1972,0,0,,9549,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207792,7,10538,13790,,10538,10538,RUA DOUTOR MANOEL DE ABREU
1973,0,0,,9551,0,,11,11,1,1,2,1,2,2,2,4,1,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207794,7,10542,700133,,10542,10542,ACESSO
1974,0,0,,9552,0,,11,11,1,2,2,2,2,5,2,3,4,4,4,2,4,6,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,207795,2,10543,700133,,10543,10543,ACESSO
1975,0,0,,9554,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207796,7,10545,700133,,10545,10545,ACESSO
1976,0,0,,9559,0,,11,11,2,2,1,2,2,5,1,4,4,2,4,2,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,207798,2,10550,11592,,10550,10550,AVENIDA JORNALISTA ASSIS CHATEAUBRIAND
1977,0,0,,9561,0,,11,11,2,1,1,1,1,5,1,4,4,2,2,2,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,207799,7,10552,11592,,10552,10552,AVENIDA JORNALISTA ASSIS CHATEAUBRIAND
1978,0,0,,10946,0,,14,14,1,3,5,2,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207007,15,12473,700240,,12473,12473,"RUA PROJETADA 
11
9"
1979,0,0,,9562,0,,11,11,2,1,1,1,1,5,1,4,4,2,2,2,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,207800,7,10553,11592,,10553,10553,AVENIDA JORNALISTA ASSIS CHATEAUBRIAND
1980,0,0,,9564,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208263,11,10556,700396,,10556,10556,"RUA SEM DENOMINAÇÃO 
219
3"
1981,0,0,,9567,0,,11,11,2,1,1,1,1,5,1,4,4,2,2,2,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,207803,7,10559,11592,,10559,10559,AVENIDA JORNALISTA ASSIS CHATEAUBRIAND
1982,0,0,,9648,0,,11,11,1,3,5,3,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208313,11,10656,36854,,10656,10656,RUA JOARI COSTA JÚNIOR
1983,0,0,,9569,0,,11,11,2,1,1,1,1,1,1,4,4,2,2,2,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,207804,7,10561,11592,,10561,10561,AVENIDA JORNALISTA ASSIS CHATEAUBRIAND
1984,0,0,,9570,0,,11,11,2,1,1,2,1,1,2,4,4,3,3,3,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,207805,7,10562,11592,,10562,10562,AVENIDA JORNALISTA ASSIS CHATEAUBRIAND
1985,0,0,,9695,0,,12,12,1,2,5,3,4,5,2,4,4,4,4,4,4,6,1,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,213841,6,10706,20630,,10706,10706,RUA BERNA
1986,0,0,,9572,0,,11,11,1,1,2,2,2,5,2,3,4,4,4,4,4,6,3,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207807,7,10564,11592,,10564,10564,AVENIDA JORNALISTA ASSIS CHATEAUBRIAND
1987,0,0,,9573,0,,11,11,1,2,2,1,2,5,2,2,4,4,4,4,4,6,3,1,1,3,2,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,207808,7,10565,11592,,10565,10565,AVENIDA JORNALISTA ASSIS CHATEAUBRIAND
1988,0,0,,9575,0,,11,11,1,1,2,1,2,5,2,3,3,4,4,4,4,6,3,3,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207810,7,10567,18341,,10567,10567,RUA SEVERINO CAVALCANTI DE ALBUQUERQUE
1989,0,0,,9576,0,,11,11,1,2,2,1,2,5,2,3,2,4,4,4,4,6,3,1,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,207811,7,10568,14036,,10568,10568,RUA EUVALDO LODI
1990,0,0,,9579,0,,11,11,1,3,6,4,4,5,2,2,2,4,4,2,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,208010,2,10571,14060,,10571,10571,RUA PEDRO SILVA
1991,0,0,,9580,0,,11,11,1,3,6,4,4,5,2,3,2,4,4,3,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,208011,2,10572,14265,,10572,10572,NÃO IDENTIFICADO 14265
1992,0,0,,9582,0,,11,11,1,3,6,4,4,5,2,1,4,4,4,2,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,208013,2,10574,14150,,10574,10574,NÃO IDENTIFICADO 14150
1993,0,0,,9583,0,,11,11,1,3,6,4,4,5,2,4,2,4,4,2,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,208014,2,10575,14141,,10575,10575,RUA ORLANDO CAVALCANTE DE OLIVEIRA
1994,0,0,,9585,0,,11,11,1,1,1,2,1,5,2,4,3,4,4,4,4,6,3,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207813,7,10578,13749,,10578,10578,RUA BARÃO DE MAUÁ
1995,0,0,,9590,0,,11,11,1,2,1,2,2,5,2,2,2,3,4,2,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,2,208017,2,10583,24953,,10583,10583,RUA JOSÉ FIRMINO DA SILVA
1996,0,0,,9591,0,,11,11,1,3,6,4,4,5,2,2,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208018,2,10584,25003,,10584,10584,RUA GETÚLIO CAVALCANTE
1997,0,0,,9592,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208019,2,10586,25097,,10586,10586,NÃO IDENTIFICADO 25097
1998,0,0,,9593,0,,11,11,1,3,6,4,4,5,2,3,2,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208266,2,10590,13978,,10590,10590,RUA BRÁULIO ARAÚJO DE GUSMÃO
1999,0,0,,9595,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208022,2,10592,13323,,10592,10592,RUA HORÁCIO ALMEIDA
2000,0,0,,9597,0,,11,11,1,3,6,4,4,5,2,3,3,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208268,11,10594,36773,,10594,10594,RUA PAISAGISTA ROBERTO BURLE MARX
2001,0,0,,9598,0,,11,11,1,3,2,1,2,5,2,3,3,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,208269,11,10595,36765,,10595,10595,RUA ANDRÉ DIAS PEREIRA
2002,0,0,,9601,0,,11,11,1,2,2,1,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208272,11,10599,36765,,10599,10599,RUA ANDRÉ DIAS PEREIRA
2003,0,0,,9602,0,,11,11,1,3,2,1,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,208273,11,10600,36765,,10600,10600,RUA ANDRÉ DIAS PEREIRA
2004,0,0,,9603,0,,11,11,1,3,2,1,2,5,2,3,3,4,4,4,4,6,3,1,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,208274,11,10601,36765,,10601,10601,RUA ANDRÉ DIAS PEREIRA
2005,0,0,,9604,0,,11,11,1,3,6,4,4,5,2,4,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208275,11,10602,36595,,10602,10602,RUA MARIA MENEZES DE MELO
2006,0,0,,9606,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208277,11,10604,36773,,10604,10604,RUA PAISAGISTA ROBERTO BURLE MARX
2007,0,0,,9608,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208279,11,10606,36560,,10606,10606,RUA MANOEL DE ALMEIDA LUNA
2008,0,0,,9609,0,,11,11,1,3,6,4,4,5,2,2,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208280,11,10607,36749,,10607,10607,RUA SULEYMAN HERMANN  DE MEDEIROS OLIVEIRA
2009,0,0,,9611,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208282,11,10609,36609,,10609,10609,RUA JOÃO BATISTA DE OLIVEIRA ARRUDA
2010,0,0,,9612,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208283,11,10610,36609,,10610,10610,RUA JOÃO BATISTA DE OLIVEIRA ARRUDA
2011,0,0,,9615,0,,11,11,1,3,6,4,4,5,2,2,3,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208286,11,10613,36730,,10613,10613,RUA JÚLIO EDUARDO DE MORAIS E SILVA
2012,0,0,,9616,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208287,11,10614,36730,,10614,10614,RUA JÚLIO EDUARDO DE MORAIS E SILVA
2013,0,0,,9617,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208288,11,10616,36528,,10616,10616,RUA EUTILHA ANDRADE DE MEDEIROS
2014,0,0,,9618,0,,11,11,1,2,2,1,2,5,2,4,1,4,4,4,4,6,3,1,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,208289,11,10617,700366,,10617,10617,RUA GAMA QUATRO
2015,0,0,,9620,0,,11,11,1,3,1,2,4,1,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208291,11,10619,700270,,10619,10619,"RUA SEM DENOMINAÇÃO 
152
4"
2016,0,0,,9621,0,,11,11,1,3,1,2,4,1,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208292,11,10620,700270,,10620,10620,"RUA SEM DENOMINAÇÃO 
152
4"
2017,0,0,,9622,0,,11,11,1,3,1,2,4,1,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208293,11,10622,700270,,10622,10622,"RUA SEM DENOMINAÇÃO 
152
4"
2018,0,0,,9623,0,,11,11,1,2,2,1,2,5,2,2,2,4,4,4,4,6,3,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208294,15,10623,35106,,10623,10623,RUA DEPUTADO JOSÉ SOARES MADRUGA
2019,0,0,,9626,0,,11,11,2,1,1,1,1,5,1,4,4,4,1,2,4,6,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,207816,7,10627,33634,,10627,10627,AVENIDA DEPUTADO RAIMUNDO ASFORA
2020,0,0,,9903,0,,12,12,1,3,5,3,4,5,2,4,4,4,4,4,4,6,3,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,213878,6,11297,20613,,11297,11297,RUA ESTOCOLMO
2021,0,0,,9650,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208315,11,10658,36862,,10658,10658,RUA FIRMINO LEOPOLDINO DA COSTA
2022,0,0,,383,0,,2,2,1,4,2,3,2,5,1,2,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,200433,11,407,15733,,407,407,RUA SANTINA MARIA DA CONCEIÇÃO
2023,0,0,,9639,0,,11,11,2,2,1,2,2,5,2,4,4,3,4,2,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,207820,2,10640,13684,,10640,10640,AVENIDA UBERABA
2024,0,0,,9643,0,,11,11,1,1,2,2,1,5,1,4,4,4,4,4,4,6,3,3,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,207823,7,10648,700133,,10648,10648,ACESSO
2025,0,0,,9669,0,,11,11,2,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,207838,7,10677,13340,,10677,10677,AVENIDA JOÃO WALLIG
2026,0,0,,9652,0,,11,11,1,3,6,4,4,5,2,2,1,4,4,4,4,6,3,1,3,1,1,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,2,208317,11,10660,36862,,10660,10660,RUA FIRMINO LEOPOLDINO DA COSTA
2027,0,0,,9653,0,,11,11,1,3,6,4,4,5,2,2,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208318,11,10661,36862,,10661,10661,RUA FIRMINO LEOPOLDINO DA COSTA
2028,0,0,,9654,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208319,11,10662,36803,,10662,10662,RUA LUZIA GAUDÊNCIO DE QUEIROZ
2029,0,0,,9656,0,,11,11,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,208321,11,10664,36803,,10664,10664,RUA LUZIA GAUDÊNCIO DE QUEIROZ
